1735096578.263474,1
1735096578.425658,11
1735096578.528692,19
1735096578.633702,28
1735096578.737269,34
1735096578.840743,44
1735096578.943904,48
1735096579.048910,55
1735096579.152579,64
1735096579.255661,71
1735096579.358593,76
1735096579.461761,87
1735096579.565335,96
1735096579.668432,99
1735096579.771755,99
1735096579.874549,99
1735096579.978050,99
1735096580.081475,99
1735096580.184315,99
1735096580.287177,99
1735096580.390125,99
1735096580.493412,100
1735096580.596986,98
1735096580.699879,99
1735096580.802603,99
1735096580.905466,99
1735096581.008298,99
1735096581.111751,98
1735096581.214987,97
1735096581.318010,98
1735096581.420990,98
1735096581.523777,98
1735096581.627372,98
1735096581.730902,98
1735096581.834271,99
1735096581.938333,100
1735096582.042001,100
1735096582.145182,100
1735096582.248406,100
1735096582.351687,100
1735096582.455106,98
1735096582.558505,96
1735096582.661854,95
1735096582.765161,94
1735096582.868464,94
1735096582.972249,95
1735096583.076120,96
1735096583.179386,96
1735096583.282782,97
1735096583.386077,97
1735096583.489949,98
1735096583.593301,98
1735096583.696824,98
1735096583.800019,99
1735096583.903349,97
1735096584.007108,97
1735096584.110998,96
1735096584.214180,95
1735096584.317178,92
1735096584.420867,93
1735096584.524693,91
1735096584.629334,89
1735096584.732497,88
1735096584.835478,88
1735096584.939147,89
1735096585.042927,89
1735096585.146213,89
1735096585.249268,90
1735096585.352192,90
1735096585.455087,90
1735096585.558326,89
1735096585.661290,88
1735096585.764006,87
1735096585.866760,85
1735096585.969997,78
1735096586.072546,71
1735096586.175329,67
1735096586.278054,63
1735096586.380870,56
1735096586.484015,51
1735096586.587360,48
1735096586.690202,48
1735096586.792951,48
1735096586.895628,48
1735096586.998268,49
1735096587.101015,49
1735096587.203631,49
1735096587.306314,49
1735096587.408982,49
1735096587.512130,49
1735096587.615389,49
1735096587.718053,49
1735096587.820682,49
1735096587.924049,49
1735096588.027165,50
1735096588.130286,50
1735096588.232868,50
1735096588.335356,50
1735096588.438554,50
1735096588.541681,50
1735096588.644830,50
1735096588.747833,50
1735096588.850643,50
1735096588.953827,50
1735096589.056924,51
1735096589.160438,50
1735096589.263283,50
1735096589.366088,50
1735096589.469362,51
1735096589.572973,51
1735096589.675786,51
1735096589.778872,51
1735096589.881726,51
1735096589.984358,51
1735096590.087067,51
1735096590.189878,51
1735096590.292838,51
1735096590.395873,51
1735096590.499314,51
1735096590.602578,51
1735096590.705256,51
1735096590.807975,51
1735096590.910606,52
1735096591.013828,52
1735096591.116673,52
1735096591.219318,53
1735096591.321961,53
1735096591.425461,53
1735096591.528733,53
1735096591.632468,53
1735096591.735494,54
1735096591.838402,53
1735096591.941190,53
1735096592.044314,53
1735096592.147017,52
1735096593.593042,47
1735096593.696445,48
1735096593.799816,49
1735096593.903177,51
1735096594.007094,52
1735096594.111048,53
1735096594.214406,54
1735096594.317712,54
1735096594.421407,54
1735096594.525356,55
1735096594.629022,55
1735096594.732268,56
1735096594.835893,55
1735096594.939101,55
1735096595.043018,55
1735096595.146628,55
1735096595.249923,55
1735096595.353269,55
1735096595.457183,56
1735096595.560928,56
1735096595.664792,56
1735096595.768101,56
1735096595.871313,56
1735096595.975225,56
1735096596.078937,57
1735096596.183136,56
1735096596.286964,56
1735096596.390828,56
1735096596.494665,56
1735096596.598722,57
1735096596.702194,56
1735096596.805715,56
1735096596.909351,56
1735096597.013499,56
1735096597.117467,58
1735096597.238183,56
1735096597.341648,56
1735096597.445697,56
1735096597.549814,56
1735096597.654091,57
1735096597.757767,56
1735096597.861329,56
1735096597.964743,56
