1735119583.030252,0
1735119583.140502,10
1735119583.244287,9
1735119583.347685,8
1735119583.450606,9
1735119583.554786,10
1735119583.658755,9
1735119583.763611,8
1735119583.867136,9
1735119583.970682,11
1735119584.074990,9
1735119584.178932,9
1735119584.282783,8
1735119584.385994,9
1735119584.489600,8
1735119584.594296,12
1735119584.697728,9
1735119584.800815,8
1735119584.903989,9
1735119585.006912,7
1735119585.109943,8
1735119585.213033,7
1735119585.315963,8
1735119585.419124,7
1735119585.521996,8
1735119585.625978,7
1735119585.729797,5
1735119585.832761,5
1735119585.935850,6
1735119586.039528,7
1735119586.144599,6
1735119586.249397,7
1735119586.353278,7
1735119586.457081,7
1735119586.561961,7
1735119586.665526,6
1735119586.769875,7
1735119586.873644,6
1735119586.977542,7
1735119587.081378,6
1735119587.185263,7
1735119587.289969,7
1735119587.393852,6
1735119587.497961,7
1735119587.602880,6
1735119587.707587,8
1735119587.811286,6
1735119587.915112,7
1735119588.018801,7
1735119588.122624,6
1735119588.225891,8
1735119588.329313,6
1735119588.432515,8
1735119588.535580,7
1735119588.638880,6
1735119588.742590,7
1735119588.846167,5
1735119588.949500,6
1735119589.054169,6
1735119589.158416,6
1735119589.262877,7
1735119589.366235,8
1735119589.469547,10
1735119589.573309,9
1735119589.676635,11
1735119589.780478,8
1735119589.883543,7
1735119589.986700,9
1735119590.090669,7
1735119590.194459,8
1735119590.298395,8
1735119590.401500,8
1735119590.505354,8
1735119590.609611,8
1735119590.714135,7
1735119590.817922,8
1735119590.921689,8
1735119591.025385,7
1735119591.130218,7
1735119591.234802,7
1735119591.338738,7
1735119591.442471,8
1735119591.546342,7
1735119591.650712,6
1735119591.755613,7
1735119591.859636,6
1735119591.963383,6
1735119592.067515,6
1735119592.171238,5
1735119592.274225,7
1735119592.377301,6
1735119592.480303,6
1735119592.583307,5
1735119592.686637,5
1735119592.790507,7
1735119592.893439,6
1735119592.996507,7
1735119593.100444,5
1735119593.203622,2
1735119593.306675,2
1735119593.409543,3
1735119593.512431,4
1735119593.616217,5
1735119593.719972,6
1735119593.822756,6
1735119593.925506,6
1735119594.028390,5
1735119594.132032,5
1735119594.234990,7
1735119594.338005,5
1735119594.440932,5
1735119594.543737,8
1735119594.648067,7
1735119594.752152,7
1735119594.855372,10
1735119594.958776,11
1735119595.062788,10
1735119595.166690,10
1735119595.269751,13
1735119595.373059,11
1735119595.475896,11
1735119595.579089,12
1735119595.682417,11
1735119595.785413,10
1735119595.888382,9
1735119595.991183,10
1735119596.095184,10
1735119596.199401,9
1735119596.303797,9
1735119596.406994,10
1735119596.509912,9
1735119596.613733,8
1735119596.716570,9
1735119596.819516,8
1735119596.922293,7
1735119597.025221,9
1735119597.129028,7
1735119597.232592,7
1735119597.335440,9
1735119597.438365,9
1735119597.541204,8
1735119597.644510,9
1735119597.747304,7
1735119597.850296,9
1735119597.953009,8
1735119598.056289,8
1735119598.159950,9
1735119598.263485,9
1735119598.366376,9
1735119598.469155,9
1735119598.573611,9
1735119598.677887,9
1735119598.781575,9
1735119598.884845,9
1735119598.988440,9
1735119599.092777,9
1735119599.196806,8
1735119599.301322,9
1735119599.404760,9
1735119599.508210,9
1735119599.612838,8
1735119599.718077,11
1735119599.821569,10
1735119599.924872,9
1735119600.028112,8
1735119600.134386,7
1735119600.238907,8
1735119600.342592,9
1735119600.445985,7
1735119600.549598,8
1735119600.654866,9
1735119600.761644,8
1735119600.865226,11
1735119600.968563,9
1735119601.071903,9
1735119601.175321,12
1735119601.279150,10
1735119601.382881,12
1735119601.486888,13
1735119601.590875,11
1735119601.696105,10
1735119601.801112,8
1735119601.905576,9
1735119602.009569,8
1735119602.113656,9
1735119602.218429,9
1735119602.322357,8
1735119602.426070,9
1735119602.529650,10
1735119602.634249,10
1735119602.738935,9
1735119602.842503,9
1735119602.945750,10
1735119603.049686,10
1735119603.154541,10
1735119603.259149,8
1735119603.362711,8
1735119603.465938,3
1735119603.570314,1
1735119603.674557,2
1735119603.778053,2
1735119603.881601,3
1735119603.985301,6
1735119604.089062,6
1735119604.193152,5
1735119604.296670,7
1735119604.400345,6
1735119604.503732,6
1735119604.607296,7
1735119604.711378,6
1735119604.814825,7
1735119604.918235,8
1735119605.022166,7
1735119605.127095,8
1735119605.231746,7
1735119605.335603,8
1735119605.439534,9
1735119605.543453,9
1735119605.648050,10
1735119605.753279,11
1735119605.856843,9
1735119605.960309,10
1735119606.066253,10
1735119606.170091,10
1735119606.274742,10
1735119606.378309,9
1735119606.482041,9
1735119606.586189,10
1735119606.690766,12
1735119606.795084,12
1735119606.898141,11
1735119607.001630,12
1735119607.106104,12
1735119607.209424,11
1735119607.313452,9
1735119607.416727,11
1735119607.519940,11
1735119607.931180,7
1735119608.034591,9
1735119608.138964,9
1735119608.242023,7
1735119608.345074,8
1735119608.448176,8
1735119608.551153,8
1735119608.655090,8
1735119608.758646,8
1735119608.861414,7
1735119608.964066,9
1735119609.069111,7
1735119609.172139,8
1735119609.275962,9
1735119609.378659,8
1735119609.481476,9
1735119609.584386,9
1735119609.687469,9
1735119609.790450,8
1735119609.893460,9
1735119609.996297,9
1735119610.099576,9
1735119610.202608,9
1735119610.305883,9
1735119610.409365,9
1735119610.512613,9
1735119610.615698,9
1735119610.719471,8
1735119610.822601,10
1735119610.925638,9
1735119611.028496,10
1735119611.132538,8
1735119611.236246,9
1735119611.339553,9
1735119611.442627,9
1735119611.545533,9
1735119611.652122,8
1735119611.756957,9
1735119611.861333,8
1735119611.964358,9
1735119612.068711,7
1735119612.172389,8
1735119612.276958,10
1735119612.380759,7
1735119612.484350,8
1735119612.588934,8
